Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1259,49,T:System.Windows.Forms.ToolStripButton,,,,,buttonDeleteArchive
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1257,48,T:System.Windows.Forms.SplitContainer,,,,,splitContainer
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1256,49,T:System.Windows.Forms.ToolStripButton,,,,,buttonViewArchive
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1255,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuPingIPs
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1254,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuTools
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1253,49,T:System.Windows.Forms.ToolStripButton,,,,,buttonRefresh
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1252,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuRefresh
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1251,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuContextInsertBelow
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1250,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuContextInsertAbove
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1249,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuContextMoveDown
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1248,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuContextMoveUp
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1247,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuContextDuplicate
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1246,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuContextDelete
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1245,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuContextPaste
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1244,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuContextCopy
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1243,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuContextCut
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1242,50,T:System.Windows.Forms.ContextMenuStrip,,,,,contextMenuGrid
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1241,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,insertRowBelowToolStripMenuItem
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1240,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,insertRowAboveToolStripMenuItem
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1239,48,T:System.Windows.Forms.OpenFileDialog,,,,,openFileDialog
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1238,47,T:System.Windows.Forms.BindingSource,,,,,bindingSourceHostFile
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1236,54,T:System.Windows.Forms.ToolStripStatusLabel,,,,,labelLineCount
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1235,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuContextEdit
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1234,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,contextMenuExit
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1233,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuContextDisable
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1232,50,T:System.Windows.Forms.ContextMenuStrip,,,,,contextMenuTray
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1231,44,T:System.Windows.Forms.NotifyIcon,,,,,notifyIcon
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1230,59,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,columnFiller
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1229,59,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,columnUnparsedText
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1228,59,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,columnComment
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1227,59,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,columnHostnames
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1226,59,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,columnIpAddress
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1225,60,T:System.Windows.Forms.DataGridViewCheckBoxColumn,,,,,columnEnabled
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1224,60,T:System.Windows.Forms.DataGridViewCheckBoxColumn,,,,,columnValid
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1223,49,T:System.Windows.Forms.ToolStripButton,,,,,buttonFilterDisabled
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1222,49,T:System.Windows.Forms.ToolStripButton,,,,,buttonFilterComment
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1221,48,T:System.Windows.Forms.ToolStripLabel,,,,,toolStripDropDownButton1
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1220,47,T:System.Windows.Forms.BindingSource,,,,,bindingSourceHostEntries
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1218,48,T:System.Windows.Forms.SaveFileDialog,,,,,saveFileDialog
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1217,49,T:System.Windows.Forms.ToolStripButton,,,,,toolStripButton1
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1216,54,T:System.Windows.Forms.ToolStripStatusLabel,,,,,toolStripStatusLabel1
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1215,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,toolStripMenuItem1
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1213,52,T:System.Windows.Forms.ToolStripSeparator,,,,,toolStripSeparator11
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1212,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuFilterDisabled
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1211,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuFilterComments
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1210,52,T:System.Windows.Forms.ToolStripSeparator,,,,,toolStripSeparator10
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1209,52,T:System.Windows.Forms.ToolStripSeparator,,,,,toolStripSeparator8
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1208,52,T:System.Windows.Forms.ToolStripSeparator,,,,,toolStripSeparator7
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1207,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuArchive
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1206,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuViewArchive
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1205,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,viewToolStripMenuItem
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1204,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuMoveDown
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1203,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuMoveUp
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1202,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuDuplicate
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1201,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuDelete
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1200,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuPaste
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1199,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuCopy
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1198,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuCut
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1197,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuRedo
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1196,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuUndo
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1195,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,editToolStripMenuItem
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1194,52,T:System.Windows.Forms.ToolStripSeparator,,,,,toolStripSeparator3
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1193,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuImport
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1192,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuDisable
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1191,52,T:System.Windows.Forms.ToolStripSeparator,,,,,toolStripSeparator2
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1190,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuSaveAs
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1189,54,T:System.Windows.Forms.ToolStripStatusLabel,,,,,labelHostEntries
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1188,45,T:System.Windows.Forms.StatusStrip,,,,,statusStrip
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1187,49,T:System.Windows.Forms.ToolStripButton,,,,,buttonDisable
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1186,49,T:System.Windows.Forms.ToolStripButton,,,,,buttonSave
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1184,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuRestoreDefaults
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1183,47,T:System.Windows.Forms.BindingSource,,,,,bindingSourceView
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1181,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuExit
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1180,52,T:System.Windows.Forms.ToolStripSeparator,,,,,toolStripSeparator
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,1179,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuSave
